caldt,vwretd
10/13/1983,0.001344
10/14/1983,0.000848
10/17/1983,0.002479
10/18/1983,-0.015252
10/19/1983,-0.006333
10/20/1983,0.001545
10/21/1983,-0.006905
10/24/1983,0.001143
10/25/1983,0.002714
10/26/1983,-0.006269
10/27/1983,-0.002908
10/28/1983,-0.008331
10/31/1983,0.001177
11/1/1983,0.001137
11/2/1983,0.008459
11/3/1983,-0.008045
11/4/1983,-0.005496
11/7/1983,-0.003109
11/8/1983,-0.000966
11/9/1983,0.013569
11/10/1983,0.002869
11/11/1983,0.011887
11/14/1983,0.002788
11/15/1983,-0.007209
11/16/1983,0.00471
11/17/1983,0.00018
11/18/1983,-0.00575
11/21/1983,0.005571
11/22/1983,0.004516
11/23/1983,0.000835
11/25/1983,0.002239
11/28/1983,-0.003325
11/29/1983,0.008285
11/30/1983,-0.009059
12/1/1983,0.00138
12/2/1983,-0.006283
12/5/1983,0.002447
12/6/1983,-0.001782
12/7/1983,0.00294
12/8/1983,-0.004285
12/9/1983,0.00017
12/12/1983,0.002995
12/13/1983,-0.003115
12/14/1983,-0.009646
12/15/1983,-0.009605
12/16/1983,0.004014
12/19/1983,-0.000101
12/20/1983,-0.001889
12/21/1983,0.009095
12/22/1983,-0.002106
12/23/1983,-0.000322
12/27/1983,0.009227
12/28/1983,0.003456
12/29/1983,-0.002723
12/30/1983,0.000307
1/3/1984,-0.004034
1/4/1984,0.017176
1/5/1984,0.012519
1/6/1984,0.002449
1/9/1984,-0.003057
1/10/1984,-0.005481
1/11/1984,-0.000809
1/12/1984,-0.00042
1/13/1984,-0.003324
1/16/1984,0.001773
1/17/1984,0.003726
1/18/1984,-0.001691
1/19/1984,-0.003327
1/20/1984,-0.005604
1/23/1984,-0.007006
1/24/1984,0.005454
1/25/1984,-0.006421
1/26/1984,-0.003724
1/27/1984,-0.000142
1/30/1984,-0.00627
1/31/1984,0.003387
2/1/1984,-0.003401
2/2/1984,0.004151
2/3/1984,-0.014849
2/6/1984,-0.01558
2/7/1984,0.003949
2/8/1984,-0.018144
2/9/1984,-0.002485
2/10/1984,0.00531
2/13/1984,-0.007483
2/14/1984,0.011033
2/15/1984,-0.002013
2/16/1984,-0.000675
2/17/1984,-0.002365
2/21/1984,-0.007367
2/22/1984,-0.001872
2/23/1984,0.000634
2/24/1984,0.020643
2/27/1984,0.011784
2/28/1984,-0.015424
2/29/1984,0.001736
3/1/1984,0.007481
3/2/1984,0.006802
3/5/1984,-0.008453
3/6/1984,-0.01061
3/7/1984,-0.010634
3/8/1984,0.004337
3/9/1984,-0.005041
3/12/1984,0.013322
3/13/1984,0.002792
3/14/1984,0.000163
3/15/1984,0.004996
3/16/1984,0.011095
3/19/1984,-0.008775
3/20/1984,0.006541
3/21/1984,-0.001152
3/22/1984,-0.011965
3/23/1984,0.000534
3/26/1984,-0.000063
3/27/1984,0.004444
3/28/1984,0.016267
3/29/1984,-0.002547
3/30/1984,-0.001646
4/2/1984,-0.007545
4/3/1984,-0.002101
4/4/1984,-0.000329
4/5/1984,-0.016241
4/6/1984,0.00259
4/9/1984,0.000204
4/10/1984,0.002616
4/11/1984,-0.005676
4/12/1984,0.01749
4/13/1984,-0.002632
4/16/1984,0.006884
4/17/1984,0.004078
4/18/1984,-0.006991
4/19/1984,0.000632
4/23/1984,-0.007217
4/24/1984,0.008014
4/25/1984,0.003758
4/26/1984,0.010766
4/27/1984,-0.002248
4/30/1984,0.001338
5/1/1984,0.010793
5/2/1984,0.001946
5/3/1984,-0.004314
5/4/1984,-0.011766
5/7/1984,0.002536
5/8/1984,0.007483
5/9/1984,-0.002341
5/10/1984,-0.000785
5/11/1984,-0.008692
5/14/1984,-0.006279
5/15/1984,0.003637
5/16/1984,-0.000478
5/17/1984,-0.009153
5/18/1984,-0.005305
5/21/1984,-0.00574
5/22/1984,-0.005686
5/23/1984,-0.004641
5/24/1984,-0.012439
5/25/1984,0.003011
5/29/1984,-0.00836
5/30/1984,0.000567
5/31/1984,0.001564
6/1/1984,0.018485
6/4/1984,0.007512
6/5/1984,-0.004121
6/6/1984,0.008424
6/7/1984,-0.000148
6/8/1984,0.001524
6/11/1984,-0.013047
6/12/1984,-0.005131
6/13/1984,-0.000663
6/14/1984,-0.011427
6/15/1984,-0.00766
6/18/1984,0.018116
6/19/1984,0.005886
6/20/1984,0.014734
6/21/1984,-0.002164
6/22/1984,-0.000154
6/25/1984,-0.002053
6/26/1984,-0.008048
6/27/1984,-0.007277
6/28/1984,0.008129
6/29/1984,0.002519
7/2/1984,-0.000046
7/3/1984,0.003958
7/5/1984,-0.006455
7/6/1984,-0.003593
7/9/1984,0.00823
7/10/1984,-0.003147
7/11/1984,-0.01521
7/12/1984,-0.003451
7/13/1984,0.005408
7/16/1984,0.005012
7/17/1984,0.004864
7/18/1984,-0.006138
7/19/1984,-0.007117
7/20/1984,-0.005071
7/23/1984,-0.004004
7/24/1984,-0.007301
7/25/1984,0.006724
7/26/1984,0.008562
7/27/1984,0.007468
7/30/1984,-0.005718
7/31/1984,0.003709
8/1/1984,0.022755
8/2/1984,0.025334
8/3/1984,0.028503
8/6/1984,0.002267
8/7/1984,0.001313
8/8/1984,-0.005523
8/9/1984,0.023635
8/10/1984,-0.000096
8/13/1984,0.00024
8/14/1984,-0.006546
8/15/1984,-0.009218
8/16/1984,0.006345
8/17/1984,0.001696
8/20/1984,0.005328
8/21/1984,0.017528
8/22/1984,-0.004629
8/23/1984,0.00078
8/24/1984,0.001889
8/27/1984,-0.005466
8/28/1984,0.005832
8/29/1984,-0.001522
8/30/1984,-0.003531
8/31/1984,0.001015
9/4/1984,-0.010174
9/5/1984,-0.003499
9/6/1984,0.008356
9/7/1984,-0.007693
9/10/1984,0.000043
9/11/1984,0.001212
9/12/1984,0.001395
9/13/1984,0.019937
9/14/1984,0.004886
9/17/1984,0.000771
9/18/1984,-0.006624
9/19/1984,-0.00465
9/20/1984,0.003148
9/21/1984,-0.010267
9/24/1984,-0.001631
9/25/1984,0.002465
9/26/1984,0.003653
9/27/1984,0.004025
9/28/1984,-0.004937
10/1/1984,-0.008525
10/2/1984,-0.006505
10/3/1984,-0.006659
10/4/1984,0.002725
10/5/1984,-0.001631
10/8/1984,-0.003524
10/9/1984,-0.002313
10/10/1984,0.00297
10/11/1984,0.003808
10/12/1984,0.00877
10/15/1984,0.009888
10/16/1984,-0.005293
10/17/1984,-0.003844
10/18/1984,0.02372
10/19/1984,-0.000419
10/22/1984,-0.00367
10/23/1984,-0.001642
10/24/1984,0.000512
10/25/1984,-0.005385
10/26/1984,-0.006078
10/29/1984,-0.00264
10/30/1984,0.013315
10/31/1984,-0.003603
11/1/1984,0.008352
11/2/1984,0.000837
11/5/1984,0.007472
11/6/1984,0.010823
11/7/1984,-0.007412
11/8/1984,-0.0025
11/9/1984,-0.006143
11/12/1984,-0.00139
11/13/1984,-0.007969
11/14/1984,0.000222
11/15/1984,-0.000778
11/16/1984,-0.009705
11/19/1984,-0.006339
11/20/1984,0.006683
11/21/1984,0.00284
11/23/1984,0.014203
11/26/1984,-0.00772
11/27/1984,0.005572
11/28/1984,-0.008012
11/29/1984,-0.006723
11/30/1984,-0.001746
12/3/1984,-0.004447
12/4/1984,0.00313
12/5/1984,-0.007266
12/6/1984,0.003837
12/7/1984,-0.002458
12/10/1984,0.003831
12/11/1984,0.001669
12/12/1984,-0.002675
12/13/1984,-0.004757
12/14/1984,0.005296
12/17/1984,0.006212
12/18/1984,0.027226
12/19/1984,-0.005357
12/20/1984,-0.004415
12/21/1984,-0.00401
12/24/1984,0.007842
12/26/1984,-0.001793
12/27/1984,-0.004511
12/28/1984,0.002936
12/31/1984,0.00566
1/2/1985,-0.010744
1/3/1985,-0.004785
1/4/1985,-0.005187
1/7/1985,0.003317
1/8/1985,-0.00103
1/9/1985,0.007315
1/10/1985,0.019031
1/11/1985,-0.002398
1/14/1985,0.015344
1/15/1985,0.00177
1/16/1985,0.002445
1/17/1985,-0.002838
1/18/1985,0.003098
1/21/1985,0.023064
1/22/1985,0.00131
1/23/1985,0.010966
1/24/1985,-0.003434
1/25/1985,0.003634
1/28/1985,0.001222
1/29/1985,0.010368
1/30/1985,0.001146
1/31/1985,0.001247
2/1/1985,-0.005485
2/4/1985,0.010837
2/5/1985,0.00195
2/6/1985,-0.00039
2/7/1985,0.00796
2/8/1985,0.002464
2/11/1985,-0.008787
2/12/1985,0.000073
2/13/1985,0.016033
2/14/1985,-0.004939
2/15/1985,-0.005007
2/19/1985,-0.000911
2/20/1985,-0.000655
2/21/1985,-0.005581
2/22/1985,-0.004071
2/25/1985,-0.000047
2/26/1985,0.010466
2/27/1985,-0.00207
2/28/1985,0.002608
3/1/1985,0.011528
3/4/1985,-0.006302
3/5/1985,0.001364
3/6/1985,-0.008852
3/7/1985,-0.006235
3/8/1985,-0.002369
3/11/1985,-0.001165
3/12/1985,0.004842
3/13/1985,-0.00843
3/14/1985,-0.001764
3/15/1985,-0.006094
3/18/1985,0.000655
3/19/1985,0.014995
3/20/1985,-0.002215
3/21/1985,0.001688
3/22/1985,-0.001802
3/25/1985,-0.005145
3/26/1985,0.002739
3/27/1985,0.006062
3/28/1985,0.000123
3/29/1985,0.006229
4/1/1985,0.003372
4/2/1985,-0.004063
4/3/1985,-0.0077
4/4/1985,-0.000332
4/8/1985,-0.00574
4/9/1985,0.001399
4/10/1985,0.006613
4/11/1985,0.004337
4/12/1985,0.001746
4/15/1985,0.002358
4/16/1985,0.00182
4/17/1985,0.002477
4/18/1985,-0.005081
4/19/1985,0.002003
4/22/1985,-0.002229
4/23/1985,0.006702
4/24/1985,0.002098
4/25/1985,0.006298
4/26/1985,-0.006668
4/29/1985,-0.008322
4/30/1985,-0.004586
5/1/1985,-0.007626
5/2/1985,0.003187
5/3/1985,0.007089
5/6/1985,0.000278
5/7/1985,0.005004
5/8/1985,-0.000322
5/9/1985,0.007738
5/10/1985,0.013436
5/13/1985,0.001698
5/14/1985,-0.003268
5/15/1985,0.003594
5/16/1985,0.006241
5/17/1985,0.010134
5/20/1985,0.012833
5/21/1985,0.000667
5/22/1985,-0.005507
5/23/1985,-0.005113
5/24/1985,0.004182
5/28/1985,-0.001443
5/29/1985,-0.000888
5/30/1985,0.000127
5/31/1985,0.009473
6/3/1985,0.000027
6/4/1985,0.004241
6/5/1985,0.000603
6/6/1985,0.00478
6/7/1985,-0.006948
6/10/1985,-0.000536
6/11/1985,-0.002462
6/12/1985,-0.00732
6/13/1985,-0.01209
6/14/1985,0.009433
6/17/1985,-0.00304
6/18/1985,0.004244
6/19/1985,-0.003371
6/20/1985,0.000454
6/21/1985,0.014403
6/24/1985,-0.000447
6/25/1985,0.002862
6/26/1985,0.001696
6/27/1985,0.006457
6/28/1985,0.003124
7/1/1985,0.003192
7/2/1985,-0.002023
7/3/1985,-0.002728
7/5/1985,0.005624
7/8/1985,-0.00272
7/9/1985,-0.004431
7/10/1985,0.006712
7/11/1985,0.002816
7/12/1985,0.001956
7/15/1985,-0.002858
7/16/1985,0.01072
7/17/1985,0.004173
7/18/1985,-0.005715
7/19/1985,0.003263
7/22/1985,-0.003718
7/23/1985,-0.009019
7/24/1985,-0.005494
7/25/1985,0.002007
7/26/1985,0.002467
7/29/1985,-0.014404
7/30/1985,0.001974
7/31/1985,0.005259
8/1/1985,0.006811
8/2/1985,-0.003184
8/5/1985,-0.004055
8/6/1985,-0.013383
8/7/1985,-0.001014
8/8/1985,0.007473
8/9/1985,-0.002787
8/12/1985,-0.003145
8/13/1985,-0.002037
8/14/1985,0.000987
8/15/1985,-0.001165
8/16/1985,-0.005325
8/19/1985,0.001823
8/20/1985,0.008861
8/21/1985,0.005391
8/22/1985,-0.009307
8/23/1985,-0.001406
8/26/1985,0.001754
8/27/1985,0.004329
8/28/1985,0.003672
8/29/1985,0.000785
8/30/1985,-0.001303
9/3/1985,-0.003443
9/4/1985,-0.003191
9/5/1985,0.000019
9/6/1985,0.005216
9/9/1985,0.000527
9/10/1985,-0.007175
9/11/1985,-0.009933
9/12/1985,-0.007403
9/13/1985,-0.004613
9/16/1985,0.000212
9/17/1985,-0.00794
9/18/1985,0.002273
9/19/1985,0.008969
9/20/1985,-0.007085
9/23/1985,0.011899
9/24/1985,-0.007986
9/25/1985,-0.011029
9/26/1985,0.003482
9/30/1985,0.003983
10/1/1985,0.016723
10/2/1985,-0.00535
10/3/1985,0.001439
10/4/1985,-0.006026
10/7/1985,-0.006978
10/8/1985,0.000079
10/9/1985,0.003771
10/10/1985,0.001455
10/11/1985,0.008461
10/14/1985,0.011366
10/15/1985,-0.001618
10/16/1985,0.01005
10/17/1985,-0.001378
10/18/1985,-0.003338
10/21/1985,-0.000234
10/22/1985,0.005655
10/23/1985,0.00529
10/24/1985,-0.003037
10/25/1985,-0.005378
10/28/1985,0.002059
10/29/1985,0.008115
10/30/1985,0.004557
10/31/1985,-0.001082
11/1/1985,0.008842
11/4/1985,-0.000626
11/5/1985,0.006748
11/6/1985,0.002795
11/7/1985,-0.000212
11/8/1985,0.006915
11/11/1985,0.018091
11/12/1985,0.004289
11/13/1985,-0.004904
11/14/1985,0.009924
11/15/1985,-0.0048
11/18/1985,0.003538
11/19/1985,-0.000276
11/20/1985,0.001647
11/21/1985,0.012157
11/22/1985,0.000843
11/25/1985,-0.005284
11/26/1985,0.001573
11/27/1985,0.009662
11/29/1985,-0.000892
12/2/1985,-0.008986
12/3/1985,0.002497
12/4/1985,0.016898
12/5/1985,-0.00188
12/6/1985,-0.004178
12/9/1985,0.007192
12/10/1985,0.000981
12/11/1985,0.009735
12/12/1985,0.002096
12/13/1985,0.015499
12/16/1985,0.00976
12/17/1985,-0.006252
12/18/1985,-0.004237
12/19/1985,0.00097
12/20/1985,0.00428
12/23/1985,-0.011047
12/24/1985,-0.005928
12/26/1985,0.002377
12/27/1985,0.009757
12/30/1985,0.005235
12/31/1985,0.002843
1/2/1986,-0.008127
1/3/1986,0.006174
1/6/1986,-0.000388
1/7/1986,0.014585
1/8/1986,-0.02731
1/9/1986,-0.00863
1/10/1986,-0.000867
1/13/1986,0.003849
1/14/1986,-0.000699
1/15/1986,0.007922
1/16/1986,0.00472
1/17/1986,-0.003513
1/20/1986,-0.003785
1/21/1986,-0.008167
1/22/1986,-0.011048
1/23/1986,0.003809
1/24/1986,0.010558
1/27/1986,0.004967
1/28/1986,0.011719
1/29/1986,0.002739
1/30/1986,-0.004607
1/31/1986,0.01196
2/3/1986,0.010712
2/4/1986,-0.003526
2/5/1986,0.000534
2/6/1986,0.002061
2/7/1986,0.005658
2/10/1986,0.008067
2/11/1986,-0.000951
2/12/1986,0.000619
2/13/1986,0.006512
2/14/1986,0.010431
2/18/1986,0.012905
2/19/1986,-0.011623
2/20/1986,0.010843
2/21/1986,0.010826
2/24/1986,-0.000737
2/25/1986,-0.002328
2/26/1986,0.001219
2/27/1986,0.012183
2/28/1986,0.001086
3/3/1986,-0.005726
3/4/1986,-0.004379
3/5/1986,-0.000695
3/6/1986,0.004308
3/7/1986,0.001878
3/10/1986,0.005162
3/11/1986,0.022259
3/12/1986,0.003716
3/13/1986,0.002513
3/14/1986,0.013562
3/17/1986,-0.007123
3/18/1986,0.004989
3/19/1986,-0.001212
3/20/1986,0.004741
3/21/1986,-0.01338
3/24/1986,0.008399
3/25/1986,-0.002063
3/26/1986,0.011187
3/27/1986,0.007084
3/31/1986,-0.000193
4/1/1986,-0.015524
4/2/1986,0.002143
4/3/1986,-0.013051
4/4/1986,-0.0164
4/7/1986,-0.00049
4/8/1986,0.021728
4/9/1986,0.001054
4/10/1986,0.011058
4/11/1986,-0.002024
4/14/1986,0.005729
4/15/1986,0.00194
4/16/1986,0.019257
4/17/1986,0.002933
4/18/1986,-0.002327
4/21/1986,0.009939
4/22/1986,-0.009889
4/23/1986,-0.002857
4/24/1986,0.001547
4/25/1986,0.000406
4/28/1986,0.00386
4/29/1986,-0.010229
4/30/1986,-0.020842
5/1/1986,-0.001062
5/2/1986,-0.001914
5/5/1986,0.01364
5/6/1986,-0.002238
5/7/1986,-0.004523
5/8/1986,0.004969
5/9/1986,0.003258
5/12/1986,-0.00107
5/13/1986,-0.004383
5/14/1986,0.004939
5/15/1986,-0.013313
5/16/1986,-0.006749
5/19/1986,0.002132
5/20/1986,0.013183
5/21/1986,-0.002669
5/22/1986,0.019561
5/23/1986,0.005583
5/27/1986,0.014687
5/28/1986,0.007694
5/29/1986,0.005332
5/30/1986,-0.002326
6/2/1986,-0.00933
6/3/1986,0.002029
6/4/1986,-0.006073
6/5/1986,0.006491
6/6/1986,0.000324
6/9/1986,-0.022593
6/10/1986,-0.001213
6/11/1986,0.006477
6/12/1986,0.001616
6/13/1986,0.0172
6/16/1986,0.001217
6/17/1986,-0.006866
6/18/1986,0.002121
6/19/1986,-0.002994
6/20/1986,0.012813
6/23/1986,-0.008515
6/24/1986,0.008132
6/25/1986,0.007897
6/26/1986,-0.000953
6/27/1986,0.003628
6/30/1986,0.005285
7/1/1986,0.004746
7/2/1986,0.002757
7/3/1986,-0.003471
7/7/1986,-0.030913
7/8/1986,-0.010551
7/9/1986,0.005589
7/10/1986,0.000734
7/11/1986,-0.002562
7/14/1986,-0.016908
7/15/1986,-0.018248
7/16/1986,0.004644
7/17/1986,0.004849
7/18/1986,0.001209
7/21/1986,-0.000678
7/22/1986,0.008861
7/23/1986,0.001176
7/24/1986,-0.00248
7/25/1986,0.009891
7/28/1986,-0.017742
7/29/1986,-0.005439
7/30/1986,0.008549
7/31/1986,-0.001813
8/1/1986,-0.005259
8/4/1986,0.005777
8/5/1986,0.00325
8/6/1986,-0.000456
8/7/1986,0.002176
8/8/1986,-0.00059
8/11/1986,0.016937
8/12/1986,0.010847
8/13/1986,0.009658
8/14/1986,0.00232
8/15/1986,0.003278
8/18/1986,0.001222
8/19/1986,-0.003078
8/20/1986,0.013136
8/21/1986,-0.000402
8/22/1986,0.002131
8/25/1986,-0.008976
8/26/1986,0.020314
8/27/1986,0.001675
8/28/1986,-0.001589
8/29/1986,0.00031
9/2/1986,-0.017372
9/3/1986,0.006183
9/4/1986,0.015052
9/5/1986,-0.013049
9/8/1986,-0.00909
9/9/1986,-0.001384
9/10/1986,-0.002905
9/11/1986,-0.047988
9/12/1986,-0.019
9/15/1986,0.004942
9/16/1986,-0.000424
9/17/1986,0.000085
9/18/1986,0.002641
9/19/1986,-0.000462
9/22/1986,0.010865
9/23/1986,0.004483
9/24/1986,0.00308
9/25/1986,-0.018183
9/26/1986,0.001001
9/29/1986,-0.009459
9/30/1986,0.006346
10/1/1986,0.009472
10/2/1986,0.001769
10/3/1986,-0.000949
10/6/1986,0.004679
10/7/1986,-0.001839
10/8/1986,0.010042
10/9/1986,-0.003863
10/10/1986,-0.001173
10/13/1986,0.001797
10/14/1986,-0.00227
10/15/1986,0.014954
10/16/1986,0.002939
10/17/1986,-0.003216
10/20/1986,-0.011478
10/21/1986,-0.000393
10/22/1986,0.001523
10/23/1986,0.013135
10/24/1986,-0.003989
10/27/1986,0.002597
10/28/1986,0.002157
10/29/1986,0.006849
10/30/1986,0.011963
10/31/1986,0.000707
11/3/1986,0.008051
11/4/1986,0.002272
11/5/1986,0.002499
11/6/1986,-0.002575
11/7/1986,-0.000106
11/10/1986,0.001457
11/11/1986,0.004006
11/12/1986,-0.002128
11/13/1986,-0.014711
11/14/1986,0.006285
11/17/1986,-0.005208
11/18/1986,-0.025932
11/19/1986,0.003386
11/20/1986,0.018426
11/21/1986,0.015876
11/24/1986,0.007123
11/25/1986,0.003105
11/26/1986,0.001756
11/28/1986,0.001962
12/1/1986,0.000035
12/2/1986,0.019559
12/3/1986,-0.000026
12/4/1986,-0.002854
12/5/1986,-0.007772
12/8/1986,0.00069
12/9/1986,-0.007257
12/10/1986,0.006658
12/11/1986,-0.011229
12/12/1986,-0.003611
12/15/1986,0.003412
12/16/1986,0.007415
12/17/1986,-0.009376
12/18/1986,-0.003601
12/19/1986,0.010802
12/22/1986,-0.003209
12/23/1986,-0.010127
12/24/1986,0.00341
12/26/1986,0.001034
12/29/1986,-0.009448
12/30/1986,-0.005425
12/31/1986,-0.006178
1/2/1987,0.01894
1/5/1987,0.024527
1/6/1987,0.002155
1/7/1987,0.010119
1/8/1987,0.007615
1/9/1987,0.005695
1/12/1987,0.006296
1/13/1987,-0.00124
1/14/1987,0.010243
1/15/1987,0.010135
1/16/1987,0.003315
1/19/1987,0.011777
1/20/1987,-0.001456
1/21/1987,-0.004091
1/22/1987,0.022707
1/23/1987,-0.013946
1/26/1987,-0.001545
1/27/1987,0.015159
1/28/1987,0.006639
1/29/1987,-0.004429
1/30/1987,-0.000414
2/2/1987,0.00943
2/3/1987,-0.001465
2/4/1987,0.013383
2/5/1987,0.006373
2/6/1987,-0.003567
2/9/1987,-0.006595
2/10/1987,-0.011061
2/11/1987,0.009199
2/12/1987,-0.006808
2/13/1987,0.015777
2/17/1987,0.020146
2/18/1987,0.000027
2/19/1987,0.000822
2/20/1987,-0.000809
2/23/1987,-0.009604
2/24/1987,0.001549
2/25/1987,0.003999
2/26/1987,-0.003479
2/27/1987,0.004219
3/2/1987,-0.003373
3/3/1987,0.00336
3/4/1987,0.015576
3/5/1987,0.00681
3/6/1987,0.000319
3/9/1987,-0.00766
3/10/1987,0.00928
3/11/1987,-0.001877
3/12/1987,0.002811
3/13/1987,-0.004568
3/16/1987,-0.006126
3/17/1987,0.014818
3/18/1987,0.000931
3/19/1987,0.005112
3/20/1987,0.013
3/23/1987,0.010031
3/24/1987,0.002048
3/25/1987,-0.003466
3/26/1987,0.002036
3/27/1987,-0.016265
3/30/1987,-0.023527
3/31/1987,0.007507
4/1/1987,0.004214
4/2/1987,0.003426
4/3/1987,0.023536
4/6/1987,0.005356
4/7/1987,-0.016794
4/8/1987,0.001274
4/9/1987,-0.014905
4/10/1987,-0.001355
4/13/1987,-0.022686
4/14/1987,-0.023931
4/15/1987,0.019561
4/16/1987,0.009346
4/20/1987,-0.003329
4/21/1987,0.024082
4/22/1987,-0.019334
4/23/1987,-0.001432
4/24/1987,-0.018258
4/27/1987,0.000693
4/28/1987,0.00346
4/29/1987,0.007192
4/30/1987,0.01298
5/1/1987,-0.001248
5/4/1987,0.005277
5/5/1987,0.020919
5/6/1987,0.000575
5/7/1987,-0.002168
5/8/1987,-0.004304
5/11/1987,-0.005541
5/12/1987,0.005445
5/13/1987,0.002484
5/14/1987,0.000387
5/15/1987,-0.02282
5/18/1987,-0.003133
5/19/1987,-0.023846
5/20/1987,-0.0049
5/21/1987,0.007267
5/22/1987,0.006521
5/26/1987,0.025357
5/27/1987,-0.000421
5/28/1987,0.007006
5/29/1987,-0.00252
6/1/1987,-0.000609
6/2/1987,-0.004702
6/3/1987,0.017145
6/4/1987,0.005846
6/5/1987,-0.005199
6/8/1987,0.011096
6/9/1987,0.001906
6/10/1987,0.001178
6/11/1987,0.004061
6/12/1987,0.009476
6/15/1987,0.005301
6/16/1987,0.005772
6/17/1987,0.000197
6/18/1987,0.002969
6/19/1987,0.0036
6/22/1987,0.009102
6/23/1987,-0.003504
6/24/1987,-0.004861
6/25/1987,0.00702
6/26/1987,-0.005439
6/29/1987,0.001598
6/30/1987,-0.012881
7/1/1987,-0.002646
7/2/1987,0.007973
7/6/1987,-0.00181
7/7/1987,0.008234
7/8/1987,0.002796
7/9/1987,-0.002468
7/10/1987,0.002631
7/13/1987,-0.002268
7/14/1987,0.010238
7/15/1987,-0.000789
7/16/1987,0.007013
7/17/1987,0.005794
7/20/1987,-0.009421
7/21/1987,-0.008868
7/22/1987,-0.000744
7/23/1987,-0.002231
7/24/1987,0.004759
7/27/1987,0.004883
7/28/1987,0.005639
7/29/1987,0.010506
7/30/1987,0.007732
7/31/1987,0.002075
8/3/1987,-0.003197
8/4/1987,-0.003802
8/5/1987,0.00715
8/6/1987,0.011884
8/7/1987,0.003644
8/10/1987,0.015975
8/11/1987,0.016411
8/12/1987,-0.002654
8/13/1987,0.006624
8/14/1987,-0.001842
8/17/1987,0.000912
8/18/1987,-0.014561
8/19/1987,0.0015
8/20/1987,0.01552
8/21/1987,0.003112
8/24/1987,-0.007111
8/25/1987,0.010238
8/26/1987,-0.006441
8/27/1987,-0.0093
8/28/1987,-0.012984
8/31/1987,0.00833
9/1/1987,-0.018745
9/2/1987,-0.005587
9/3/1987,-0.004665
9/4/1987,-0.010673
9/8/1987,-0.009564
9/9/1987,0.001756
9/10/1987,0.009633
9/11/1987,0.015332
9/14/1987,0.003235
9/15/1987,-0.0158
9/16/1987,-0.009141
9/17/1987,0.000437
9/18/1987,-0.00039
9/21/1987,-0.014105
9/22/1987,0.029316
9/23/1987,0.005158
9/24/1987,-0.003832
9/25/1987,0.001077
9/28/1987,0.009264
9/29/1987,-0.004046
9/30/1987,0.000465
10/1/1987,0.017278
10/2/1987,0.002252
10/5/1987,0.00021
10/6/1987,-0.026343
10/7/1987,-0.002542
10/8/1987,-0.01447
10/9/1987,-0.009375
10/12/1987,-0.005452
10/13/1987,0.016518
10/14/1987,-0.027903
10/15/1987,-0.025173
10/16/1987,-0.051526
10/19/1987,-0.194583
10/20/1987,0.042938
10/21/1987,0.088117
10/22/1987,-0.039093
10/23/1987,-0.001067
10/26/1987,-0.08294
10/27/1987,0.023946
10/28/1987,0.00223
10/29/1987,0.048593
10/30/1987,0.030514
11/2/1987,0.014612
11/3/1987,-0.018956
11/4/1987,-0.006844
11/5/1987,0.023488
11/6/1987,-0.016064
11/9/1987,-0.027936
11/10/1987,-0.017696
11/11/1987,0.012222
11/12/1987,0.027248
11/13/1987,-0.010757
11/16/1987,0.004297
11/17/1987,-0.01517
11/18/1987,0.010449
11/19/1987,-0.02265
11/20/1987,0.008927
11/23/1987,0.003752
11/24/1987,0.014505
11/25/1987,-0.009018
11/27/1987,-0.015013
11/30/1987,-0.041767
12/1/1987,0.007541
12/2/1987,0.005793
12/3/1987,-0.035101
12/4/1987,-0.005658
12/7/1987,0.021925
12/8/1987,0.02698
12/9/1987,0.017182
12/10/1987,-0.021872
12/11/1987,0.006869
12/14/1987,0.030329
12/15/1987,0.002717
12/16/1987,0.021185
12/17/1987,-0.019594
12/18/1987,0.024079
12/21/1987,0.002574
12/22/1987,0.001221
12/23/1987,0.012126
12/24/1987,-0.003314
12/28/1987,-0.025606
12/29/1987,-0.003446
12/30/1987,0.012922
12/31/1987,-0.004177
1/4/1988,0.037327
1/5/1988,0.010727
1/6/1988,0.001268
1/7/1988,0.008487
1/8/1988,-0.067067
1/11/1988,0.015751
1/12/1988,-0.008015
1/13/1988,0.001696
1/14/1988,0.000162
1/15/1988,0.025834
1/18/1988,-0.00096
1/19/1988,-0.009877
1/20/1988,-0.026884
1/21/1988,0.001899
1/22/1988,0.013622
1/25/1988,0.023413
1/26/1988,-0.009625
1/27/1988,-0.000887
1/28/1988,0.015258
1/29/1988,0.014483
2/1/1988,-0.006874
2/2/1988,0.002416
2/3/1988,-0.013288
2/4/1988,0.001007
2/5/1988,-0.003934
2/8/1988,-0.00744
2/9/1988,0.011383
2/10/1988,0.019532
2/11/1988,-0.002832
2/12/1988,0.006384
2/16/1988,0.009611
2/17/1988,-0.002978
2/18/1988,-0.004917
2/19/1988,0.014448
2/22/1988,0.015376
2/23/1988,-0.001913
2/24/1988,-0.001581
2/25/1988,-0.011031
2/26/1988,0.003423
2/29/1988,0.020811
3/1/1988,-0.002114
3/2/1988,0.003331
3/3/1988,-0.000311
3/4/1988,-0.002217
3/7/1988,0.001014
3/8/1988,0.007366
3/9/1988,-0.000833
3/10/1988,-0.019406
3/11/1988,0.003493
3/14/1988,0.005419
3/15/1988,-0.00086
3/16/1988,0.00939
3/17/1988,0.009692
3/18/1988,-0.000155
3/21/1988,-0.008601
3/22/1988,0.000231
3/23/1988,0.000392
